ID,data,type
2022,Secuestro de menores (02021); esclavitud y explotación (0203); trata de personas (0204); actos contra la libertad o tendientes al control de la expresión (0803); todos los actos de naturaleza sexual (03).,exclusion
2022,"27- Las desapariciones forzadas se producen cuando “se arreste, detenga o traslade contra su voluntad a las personas o cuando estas resulten privadas de su libertad de alguna otra forma por agentes gubernamentales de cualquier sector o nivel, por grupos organizados o por particulares que actúan en nombre del gobierno o con su apoyo directo o indirecto, su autorización o su asentimiento, y que luego se niegan a revelar la suerte o el paradero de esas personas o a reconocer que están privadas de la libertad, sustrayéndolas así a la protección de la ley”. Naciones Unidas. Declaración sobre la Protección de Todas las Personas contra las Desapariciones Forzadas. Resolución 47/133 de la Asamblea General, de 18 de diciembre de 1992. En Internet: http://www.un.org/es/events/disappearancesday/background.shtml.",nota
20221,Secuestro,titulo
20221,"Sustracción y detención ilícitas de una o varias personas en contra de su voluntad (incluso mediante el uso de la fuerza, amenaza, fraude o persuasión) con la finalidad de exigir por su liberación un provecho ilícito, cualquier otra utilidad de tipo económico u otro beneficio de orden material, u obligar a alguien a que haga o deje de hacer algo.",descripcion
20221,Secuestro; secuestro exprés.,inclusion
20221,Secuestro de menores (02021); trata de personas (0204); adopción ilegal (020291); toma de rehenes (020222); esclavitud y explotación (0203); actos contra la libertad o tendientes al control de la expresión (0803); todos los actos de naturaleza sexual (03).,exclusion
20222,Retención ilegal,titulo
20222,"Detención ilícita de una o varias personas en contra de su voluntad (incluso mediante el uso de la fuerza; amenaza; fraude o persuasión), sin trasladar a la persona a otro lugar.",descripcion
20222,Toma de rehenes; privación arbitraria de libertad; privación ilícita de libertad; detención ilícita; desaparición forzada*27. ,inclusion
20222,Secuestro de menores (02021); trata de personas (0204); adopción ilegal (020291); matrimonio forzado (020292); detención ilegal de una persona con la finalidad de exigir por su liberación un provecho ilícito (020221); toma de rehenes (020222); esclavitud y explotación (0203); actos contra la libertad o tendientes al control de la expresión (0803); todos los actos de naturaleza sexual (03).,exclusion
20222,"27- Las desapariciones forzadas se producen cuando “se arreste, detenga o traslade contra su voluntad a las personas o cuando estas resulten privadas de su libertad de alguna otra forma por agentes gubernamentales de cualquier sector o nivel, por grupos organizados o por particulares que actúan en nombre del gobierno o con su apoyo directo o indirecto, su autorización o su asentimiento, y que luego se niegan a revelar la suerte o el paradero de esas personas o a reconocer que están privadas de la libertad, sustrayéndolas así a la protección de la ley”. Naciones Unidas. Declaración sobre la Protección de Todas las Personas contra las Desapariciones Forzadas. Resolución 47/133 de la Asamblea General, de 18 de diciembre de 1992. En Internet: http://www.un.org/es/events/disappearancesday/background.shtml.",nota
20223,Secuestro de vehículos,titulo
20223,Apoderamiento ilícito de un vehículo con sus ocupantes mediante el uso de la fuerza o la amenaza de uso de la fuerza.,descripcion
20223,"Secuestro de aeronaves, automóviles, autobuses, embarcaciones u otro vehículo de motor.",inclusion
20223,"Secuestro relacionado con datos electrónicos o comunicaciones (0903); actos de violencia, detención, violación o depredación cometidos con un propósito personal por la tripulación o los pasajeros de un buque privado o de una aeronave privada y dirigidos contra un buque o una aeronave en la alta mar o contra personas o bienes a bordo de ellos (11012); hurto de vehículos de motor u otros tipos de hurto (0502); robo (0401); secuestro de menores (02021); trata de personas (0204); adopción ilegal (020291); matrimonio forzado (020292); detención ilegal de una persona con la finalidad de exigir por su liberación un provecho ilícito (020221); toma de rehenes (020222); esclavitud y explotación (0203); actos contra la libertad o tendientes al control de la expresión (0803); todos los actos de naturaleza sexual (03).",exclusion
20229,Otras formas de privación de libertad,titulo
20229,"Actos contra la libertad no descritos ni clasificados en las categorías de secuestro (""Sustracción y detención ilícitas de una o varias personas en contra de su voluntad (incluso mediante el uso de la fuerza, amenaza, fraude o persuasión) con la finalidad de exigir por su liberación un provecho ilícito, cualquier otra utilidad de tipo económico u otro beneficio de orden material, u obligar a alguien a que haga o deje de hacer algo""), ni retención ilegal (""Detención ilícita de una o varias personas en contra de su voluntad (incluso mediante el uso de la fuerza; amenaza; fraude o persuasión), sin trasladar a la persona a otro lugar"") ni secuestro de vehículos (""Apoderamiento ilícito de un vehículo con sus ocupantes mediante el uso de la fuerza o la amenaza de uso de la fuerza"").",descripcion
20229,-,inclusion
20229,Secuestro de menores (02021); trata de personas (0204); adopción ilegal (020291); matrimonio forzado (020292); detención ilegal de una persona con la finalidad de exigir por su liberación un provecho ilícito (020221); toma de rehenes (020222); esclavitud y explotación (0203); actos contra la libertad o tendientes al control de la expresión (0803); todos los actos de naturaleza sexual (03),exclusion
2029,Otros actos contra la libertad,titulo
2029,"Actos contra la libertad no descritos ni clasificados en las categorías de secuestro de menores (""Sustraer a un menor de su tutor legal o progenitor que tenga la custodia, ocultarlo o retenerlo ilegalmente"") ni privación de la libertad (""Detención ilícita de una o varias personas en contra de su voluntad"").",descripcion
2029,"Adopción ilegal; matrimonio forzado; adopción fraudulenta; matrimonio infantil; esclavitud; servidumbre por deudas; trabajo o servidumbre cautivos; servidumbre involuntaria; trabajo doméstico forzoso; explotación en el trabajo doméstico; trabajo forzoso en la agricultura, construcción, manufacturas, entretenimiento, pesca, talleres clandestinos, explotaciones agrícolas; trabajo ilícito en campamentos de trabajo; mendicidad forzada.",inclusion
2029,Esclavitud y explotación (0203); trata de personas (0204); actos contra la libertad o tendientes al control de la expresión (0803); todos los actos de naturaleza sexual (03).,exclusion
20291,Adopción ilegal,titulo
20291,"Adopción ilícita de un menor o preparar, entregar o controlar ilegalmente a un menor con fines de adopción*28",descripcion
20291,Adopción fraudulenta; adopción ilegal.,inclusion
20291,Secuestro de menores (02021); trata de personas (0204); toma de rehenes (020222); esclavitud y explotación (0203); actos contra la libertad o tendientes al control de la expresión (0803); todos los actos de naturaleza sexual (03).,exclusion
20291,28- Naciones Unidas. Departamento de Asuntos Económicos y Sociales. Child Adoption: Trends and Policies. 2009. En Internet: http://www.un.org/esa/population/publications/adoption2010/child_adoption.pdf,nota
20292,Matrimonio forzado,titulo
20292,"Matrimonio sin consentimiento válido o con consentimiento obtenido mediante intimidación, fuerza, fraude, coacción, amenazas, engaño, uso de drogas o alcohol, abuso de poder o de una situación de vulnerabilidad*29.",descripcion
20292,"Matrimonio forzoso, matrimonio infantil.",inclusion
20292,Secuestro de menores (02021); trata de personas con fines de matrimonio forzado (02049); toma de rehenes (020222); esclavitud y explotación (0203); trata de personas (0204); actos contra la libertad o tendientes al control de la expresión (0803); todos los actos de naturaleza sexual (03).,exclusion
20292,"29- Naciones Unidas. División para el Adelanto de la Mujer. Forced and Early Marriage: A Focus on Central and Eastern Europe and Former Soviet Union Countries with Selected Laws from other Countries. Documento monográfico por Thomas, Cheryl. 2009. En Internet: http://www.un.org/womenwatch/daw/egm/vaw_legislation_2009/Expert Paper EGMGPLHP _Cheryl Thomas revised_.pdf",nota
20299,Otros actos contra la libertad,titulo
20299,"Actos contra la libertad no descritos ni clasificados en las categorías de adopción ilegal (""Adopción ilícita de un menor o preparar, entregar o controlar ilegalmente a un menor con fines de adopción*28"") y matrimonio forzado (""Matrimonio sin consentimiento válido o con consentimiento obtenido mediante intimidación, fuerza, fraude, coacción, amenazas, engaño, uso de drogas o alcohol, abuso de poder o de una situación de vulnerabilidad*29"").",descripcion
20299,-,inclusion
20299,Secuestro de menores (02021); trata de personas (0204); toma de rehenes (020222); esclavitud y explotación (0203); actos contra la libertad o tendientes al control de la expresión (0803); todos los actos de naturaleza sexual (03),exclusion
20299,28- Naciones Unidas. Departamento de Asuntos Económicos y Sociales. Child Adoption: Trends and Policies. 2009. En Internet: http://www.un.org/esa/population/publications/adoption2010/child_adoption.pdf,nota
