cnp_codigo,cnp_glosa,top1_codigo,top1_score,top1_glosa,top2_codigo,top2_score,top2_glosa,top3_codigo,top3_score,top3_glosa,top4_codigo,top4_score,top4_glosa,top5_codigo,top5_score,top5_glosa,top6_codigo,top6_score,top6_glosa,top7_codigo,top7_score,top7_glosa,top8_codigo,top8_score,top8_glosa,top9_codigo,top9_score,top9_glosa,top10_codigo,top10_score,top10_glosa
399,"Otros delitos contra la fe pública, de las falsificaciones, del falso testimonio y del perjurio",709,0.5307,"Otros actos que conllevan fraude, engaño o corrupción",7019,0.5279,Otros actos de fraude,80321,0.5264,Violaciones de las normas sobre creencias u opiniones religiosas,802,0.5131,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,702,0.5033,Falsificación,7023,0.5003,Actos de falsificación de documentos,8061,0.5,Obstrucción de la justicia,7029,0.4958,Otros actos de falsificación,6019,0.4835,Otros actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,806,0.4834,Actos contra el sistema de justicia
401,Anticipación y prolongación indebida de funciones pública,7033,0.5951,Abuso de funciones,8063,0.4566,Intención delictiva,806,0.4564,Actos contra el sistema de justicia,7032,0.4451,Malversación o peculado,8062,0.4367,Incumplimiento de órdenes judiciales,904,0.4334,Actos contra la seguridad del Estado,808,0.4332,Actos contrarios al derecho laboral,703,0.4329,Corrupción,801,0.4305,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,802,0.4227,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público
402,Nombramientos ilegales,7033,0.5194,Abuso de funciones,808,0.4902,Actos contrarios al derecho laboral,2101,0.4629,Discriminación de personas,8082,0.4454,Violaciones del derecho laboral individual,2102,0.4437,Discriminación de grupos,2109,0.4425,Otras formas de discriminación,210,0.4307,Discriminación,7035,0.4257,Enriquecimiento ilícito,2032,0.422,Trabajo forzoso,805,0.4204,Actos relacionados con la migración
403,Usurpación de atribuciones de empleados públicos y judiciales,7033,0.5492,Abuso de funciones,808,0.4905,Actos contrarios al derecho laboral,7032,0.4699,Malversación o peculado,904,0.4657,Actos contra la seguridad del Estado,8069,0.4635,Otros actos contra el sistema de justicia,9032,0.4474,Injerencia ilícita en sistemas o datos informáticos,8082,0.4436,Violaciones del derecho laboral individual,806,0.4376,Actos contra el sistema de justicia,903,0.4375,Actos contra sistemas informáticos,703,0.4359,Corrupción
404,Prevaricación judicial y administrativa,7033,0.557,Abuso de funciones,8069,0.5383,Otros actos contra el sistema de justicia,806,0.537,Actos contra el sistema de justicia,8061,0.5138,Obstrucción de la justicia,8062,0.4866,Incumplimiento de órdenes judiciales,801,0.4807,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,7032,0.4747,Malversación o peculado,904,0.4691,Actos contra la seguridad del Estado,903,0.4592,Actos contra sistemas informáticos,704,0.4591,Actos relacionados con el producto del delito
405,Prevaricación del abogado y procurador,8061,0.4995,Obstrucción de la justicia,7033,0.486,Abuso de funciones,703,0.4667,Corrupción,806,0.4618,Actos contra el sistema de justicia,8042,0.4514,Actos contrarios a disposiciones comerciales o financieras,7032,0.4505,Malversación o peculado,8069,0.4361,Otros actos contra el sistema de justicia,808,0.4348,Actos contrarios al derecho laboral,704,0.4335,Actos relacionados con el producto del delito,2062,0.4327,Negligencia profesional
406,Malversación de caudales públicos,7032,0.6088,Malversación o peculado,804,0.5553,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,7033,0.5296,Abuso de funciones,8041,0.5206,Actos contrarios a las disposiciones relativas a los ingresos públicos,801,0.5128,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,802,0.5021,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,704,0.4986,Actos relacionados con el producto del delito,8049,0.4981,Otros actos contra la administración pública o contra disposiciones regulatorias,703,0.4934,Corrupción,7035,0.4913,Enriquecimiento ilícito
407,Fraudes al Fisco y organismos del Estado (Art. 239),8041,0.5474,Actos contrarios a las disposiciones relativas a los ingresos públicos,804,0.5306,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,7011,0.5098,Fraude financiero,703,0.508,Corrupción,70111,0.5074,Fraude financiero contra el Estado,709,0.5063,"Otros actos que conllevan fraude, engaño o corrupción",7039,0.5038,Otros actos de corrupción,704,0.4889,Actos relacionados con el producto del delito,7019,0.4806,Otros actos de fraude,7032,0.4776,Malversación o peculado
408,Infidelidad en la custodia de documentos,7033,0.5029,Abuso de funciones,90322,0.4888,Injerencia ilícita en datos informáticos,7032,0.4845,Malversación o peculado,9032,0.4823,Injerencia ilícita en sistemas o datos informáticos,904,0.4783,Actos contra la seguridad del Estado,802,0.4622,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,903,0.4614,Actos contra sistemas informáticos,801,0.4588,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,808,0.4585,Actos contrarios al derecho laboral,90321,0.4493,Injerencia ilícita en sistemas informáticos
409,Violación de secretos,904,0.5236,Actos contra la seguridad del Estado,9032,0.5234,Injerencia ilícita en sistemas o datos informáticos,90322,0.5198,Injerencia ilícita en datos informáticos,90321,0.496,Injerencia ilícita en sistemas informáticos,903,0.4926,Actos contra sistemas informáticos,9033,0.4899,Interceptación o acceso ilícitos a datos informáticos,9031,0.4787,Acceso ilícito a sistemas informáticos,7032,0.4726,Malversación o peculado,7033,0.4695,Abuso de funciones,9039,0.4511,Otros actos contra sistemas informáticos
410,Cohecho cometido por empleado público,7033,0.58,Abuso de funciones,808,0.5321,Actos contrarios al derecho laboral,8041,0.521,Actos contrarios a las disposiciones relativas a los ingresos públicos,804,0.5191,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,7032,0.5033,Malversación o peculado,7035,0.4984,Enriquecimiento ilícito,8082,0.4939,Violaciones del derecho laboral individual,7031,0.4936,Soborno,7034,0.4875,Tráfico de influencias,703,0.4864,Corrupción
411,Cohecho o soborno cometido por particular,7031,0.5291,Soborno,70311,0.4998,Soborno activo,703,0.4837,Corrupción,70312,0.4798,Soborno pasivo,7033,0.4705,Abuso de funciones,7035,0.4499,Enriquecimiento ilícito,7032,0.4378,Malversación o peculado,7034,0.4217,Tráfico de influencias,704,0.4009,Actos relacionados con el producto del delito,804,0.4009,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias
412,Denegación de auxilio,7033,0.5082,Abuso de funciones,90321,0.4683,Injerencia ilícita en sistemas informáticos,8061,0.4507,Obstrucción de la justicia,104,0.4499,Suicidio asistido o incitación al suicidio,9032,0.4431,Injerencia ilícita en sistemas o datos informáticos,8063,0.4426,Intención delictiva,904,0.4384,Actos contra la seguridad del Estado,806,0.4369,Actos contra el sistema de justicia,703,0.432,Corrupción,9031,0.4315,Acceso ilícito a sistemas informáticos
413,Abandono de destino,808,0.481,Actos contrarios al derecho laboral,8082,0.4718,Violaciones del derecho laboral individual,8062,0.4604,Incumplimiento de órdenes judiciales,2062,0.4454,Negligencia profesional,10021,0.445,Actos relacionados con el traslado o vertimiento de desechos dentro de las fronteras nacionales,7033,0.434,Abuso de funciones,10022,0.4194,Actos relacionados con el traslado o vertimiento transfronterizos de desechos,2032,0.4158,Trabajo forzoso,1002,0.4129,Actos relacionados con el traslado o vertimiento de desechos,1032,0.4113,Homicidio culposo
414,"Abusos contra particulares Arts. 255, 256, 257, 258 y 259",8082,0.5295,Violaciones del derecho laboral individual,808,0.5292,Actos contrarios al derecho laboral,7033,0.5129,Abuso de funciones,8069,0.4918,Otros actos contra el sistema de justicia,8081,0.4811,Violaciones del derecho laboral colectivo,219,0.4783,Otros actos que causan daños o que tienen la intención de causar daños a las personas,8021,0.4774,Delitos de prostitución,802,0.4752,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,801,0.4716,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,8029,0.4658,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público
415,Negociación incompatible,808,0.5254,Actos contrarios al derecho laboral,8042,0.5193,Actos contrarios a disposiciones comerciales o financieras,8082,0.4985,Violaciones del derecho laboral individual,8081,0.4646,Violaciones del derecho laboral colectivo,7033,0.4532,Abuso de funciones,804,0.4506,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,8041,0.4478,Actos contrarios a las disposiciones relativas a los ingresos públicos,703,0.445,Corrupción,7031,0.4441,Soborno,7034,0.4421,Tráfico de influencias
416,Tráfico de influencias,7034,0.6145,Tráfico de influencias,7033,0.4976,Abuso de funciones,8071,0.4931,Actos encaminados a influir indebidamente en los votantes en elecciones,903,0.4605,Actos contra sistemas informáticos,808,0.4521,Actos contrarios al derecho laboral,703,0.4505,Corrupción,7032,0.4497,Malversación o peculado,704,0.4395,Actos relacionados con el producto del delito,602,0.4394,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",804,0.4387,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias
417,Exacciones ilegales cometidas por funcionario público,7033,0.5627,Abuso de funciones,804,0.547,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,703,0.5367,Corrupción,8041,0.5221,Actos contrarios a las disposiciones relativas a los ingresos públicos,7032,0.522,Malversación o peculado,7035,0.5126,Enriquecimiento ilícito,7031,0.4992,Soborno,704,0.4921,Actos relacionados con el producto del delito,70311,0.4751,Soborno activo,70312,0.4747,Soborno pasivo
418,Enriquecimiento ilícito,7035,0.6279,Enriquecimiento ilícito,804,0.5295,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,7033,0.5237,Abuso de funciones,8041,0.5148,Actos contrarios a las disposiciones relativas a los ingresos públicos,808,0.4878,Actos contrarios al derecho laboral,7032,0.4818,Malversación o peculado,703,0.4797,Corrupción,8082,0.461,Violaciones del derecho laboral individual,7031,0.4606,Soborno,704,0.4546,Actos relacionados con el producto del delito
419,Fraudes al Fisco y organismos del Estado,804,0.5514,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,8041,0.5436,Actos contrarios a las disposiciones relativas a los ingresos públicos,703,0.5003,Corrupción,7032,0.4996,Malversación o peculado,709,0.4982,"Otros actos que conllevan fraude, engaño o corrupción",7033,0.4976,Abuso de funciones,7011,0.4878,Fraude financiero,70111,0.483,Fraude financiero contra el Estado,7039,0.4672,Otros actos de corrupción,7019,0.4545,Otros actos de fraude
420,Abusos contra particulares,7033,0.5618,Abuso de funciones,808,0.534,Actos contrarios al derecho laboral,2101,0.5217,Discriminación de personas,801,0.503,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,20619,0.5007,Otras formas de negligencia en situaciones de personas bajo cuidado,2102,0.4999,Discriminación de grupos,8069,0.4991,Otros actos contra el sistema de justicia,2109,0.4978,Otras formas de discriminación,8082,0.4965,Violaciones del derecho laboral individual,219,0.4902,Otros actos que causan daños o que tienen la intención de causar daños a las personas
421,Otros abusos contra particulares,7033,0.5839,Abuso de funciones,801,0.5613,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,8062,0.5471,Incumplimiento de órdenes judiciales,806,0.5417,Actos contra el sistema de justicia,8069,0.5398,Otros actos contra el sistema de justicia,808,0.5314,Actos contrarios al derecho laboral,8061,0.5196,Obstrucción de la justicia,8082,0.5136,Violaciones del derecho laboral individual,8019,0.5034,Otros actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,809,0.5004,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado"
422,Soborno de funcionario público extranjero. Persona natural,7031,0.5666,Soborno,703,0.5518,Corrupción,70311,0.549,Soborno activo,7033,0.5268,Abuso de funciones,70312,0.5229,Soborno pasivo,7035,0.4647,Enriquecimiento ilícito,8051,0.4572,Delitos de tráfico ilícito de migrantes,7034,0.4524,Tráfico de influencias,704,0.4457,Actos relacionados con el producto del delito,805,0.4447,Actos relacionados con la migración
423,"Soborno, artículo 250. Persona jurídica",7031,0.6388,Soborno,70311,0.5963,Soborno activo,70312,0.5731,Soborno pasivo,703,0.5463,Corrupción,7033,0.5224,Abuso de funciones,804,0.4678,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,808,0.4656,Actos contrarios al derecho laboral,7032,0.4563,Malversación o peculado,7035,0.4517,Enriquecimiento ilícito,7034,0.45,Tráfico de influencias
424,Soborno de funcionario público extranjero. Persona jurídica,7031,0.5776,Soborno,703,0.5626,Corrupción,70311,0.5582,Soborno activo,7033,0.5273,Abuso de funciones,70312,0.5267,Soborno pasivo,8051,0.4827,Delitos de tráfico ilícito de migrantes,7034,0.4747,Tráfico de influencias,7035,0.4656,Enriquecimiento ilícito,805,0.4638,Actos relacionados con la migración,8059,0.4572,Otros actos ilícitos relacionados con la migración
425,Negociación incompatible por persona jurídica,8042,0.5955,Actos contrarios a disposiciones comerciales o financieras,808,0.5459,Actos contrarios al derecho laboral,8082,0.5034,Violaciones del derecho laboral individual,8081,0.5,Violaciones del derecho laboral colectivo,804,0.4788,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,704,0.4627,Actos relacionados con el producto del delito,2062,0.4577,Negligencia profesional,802,0.4568,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,703,0.4497,Corrupción,1102,0.4491,Actos contrarios a las leyes u otras disposiciones sobre menores
426,Negociación incompatible de particulares,8042,0.571,Actos contrarios a disposiciones comerciales o financieras,704,0.4697,Actos relacionados con el producto del delito,808,0.4633,Actos contrarios al derecho laboral,8045,0.4577,Manipulación del mercado o utilización indebida de información privilegiada,8041,0.4541,Actos contrarios a las disposiciones relativas a los ingresos públicos,804,0.4477,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,8043,0.4465,Actos contrarios a las disposiciones sobre apuestas,8063,0.4431,Intención delictiva,7039,0.4395,Otros actos de corrupción,1102,0.4355,Actos contrarios a las leyes u otras disposiciones sobre menores
