cnp_codigo,cnp_glosa,top1_codigo,top1_score,top1_glosa,top2_codigo,top2_score,top2_glosa,top3_codigo,top3_score,top3_glosa,top4_codigo,top4_score,top4_glosa,top5_codigo,top5_score,top5_glosa,top6_codigo,top6_score,top6_glosa,top7_codigo,top7_score,top7_glosa,top8_codigo,top8_score,top8_glosa,top9_codigo,top9_score,top9_glosa,top10_codigo,top10_score,top10_glosa
405,Prevaricación del abogado y procurador,7019,0.0166,Otros actos de fraude,703,0.0092,Corrupción,701,0.0091,Fraude,806,0.0084,Actos contra el sistema de justicia,709,0.0079,"Otros actos que conllevan fraude, engaño o corrupción",7031,0.0078,Soborno,8061,0.0076,Obstrucción de la justicia,7039,0.0074,Otros actos de corrupción,7033,0.0071,Abuso de funciones,704,0.0059,Actos relacionados con el producto del delito
406,Malversación de caudales públicos,7032,0.3269,Malversación o peculado,7039,0.0652,Otros actos de corrupción,7049,0.054,Otros actos relacionados con el producto del delito,704,0.0388,Actos relacionados con el producto del delito,709,0.0379,"Otros actos que conllevan fraude, engaño o corrupción",8049,0.0285,Otros actos contra la administración pública o contra disposiciones regulatorias,8041,0.0174,Actos contrarios a las disposiciones relativas a los ingresos públicos,804,0.0169,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,7033,0.0085,Abuso de funciones,7031,0.0066,Soborno
407,Fraudes al Fisco y organismos del Estado (Art. 239),70111,0.5604,Fraude financiero contra el Estado,7033,0.4796,Abuso de funciones,703,0.4725,Corrupción,701,0.4688,Fraude,7032,0.4628,Malversación o peculado,7031,0.3969,Soborno,7019,0.3637,Otros actos de fraude,70311,0.3451,Soborno activo,70312,0.3077,Soborno pasivo,7049,0.3018,Otros actos relacionados con el producto del delito
408,Infidelidad en la custodia de documentos,7023,0.0884,Actos de falsificación de documentos,809,0.021,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",2021,0.02,Secuestro de menores,904,0.0187,Actos contra la seguridad del Estado,808,0.0132,Actos contrarios al derecho laboral,801,0.0125,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,903,0.0111,Actos contra sistemas informáticos,90322,0.0108,Injerencia ilícita en datos informáticos,8069,0.0106,Otros actos contra el sistema de justicia,8041,0.0101,Actos contrarios a las disposiciones relativas a los ingresos públicos
409,Violación de secretos,908,0.2153,Otros actos contra la seguridad pública y la seguridad del Estado,904,0.0707,Actos contra la seguridad del Estado,8082,0.0497,Violaciones del derecho laboral individual,9039,0.0485,Otros actos contra sistemas informáticos,903,0.0316,Actos contra sistemas informáticos,90113,0.0284,"Posesión o uso ilícitos de materiales químicos, biológicos o radiactivos",7032,0.0181,Malversación o peculado,7031,0.0148,Soborno,70311,0.0121,Soborno activo,9033,0.0095,Interceptación o acceso ilícitos a datos informáticos
410,Cohecho cometido por empleado público,704,0.5006,Actos relacionados con el producto del delito,8082,0.2579,Violaciones del derecho laboral individual,7031,0.2072,Soborno,808,0.2012,Actos contrarios al derecho laboral,7033,0.1948,Abuso de funciones,8049,0.1882,Otros actos contra la administración pública o contra disposiciones regulatorias,70311,0.183,Soborno activo,70312,0.1807,Soborno pasivo,8041,0.1678,Actos contrarios a las disposiciones relativas a los ingresos públicos,703,0.131,Corrupción
411,Cohecho o soborno cometido por particular,7031,0.7654,Soborno,70311,0.648,Soborno activo,70312,0.5991,Soborno pasivo,703,0.5036,Corrupción,7039,0.4966,Otros actos de corrupción,7049,0.4582,Otros actos relacionados con el producto del delito,704,0.3682,Actos relacionados con el producto del delito,7034,0.1915,Tráfico de influencias,7035,0.1258,Enriquecimiento ilícito,701,0.1206,Fraude
412,Denegación de auxilio,7033,0.4256,Abuso de funciones,7032,0.0949,Malversación o peculado,703,0.0544,Corrupción,8062,0.0464,Incumplimiento de órdenes judiciales,904,0.0328,Actos contra la seguridad del Estado,809,0.0315,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",806,0.027,Actos contra el sistema de justicia,8041,0.0245,Actos contrarios a las disposiciones relativas a los ingresos públicos,8069,0.0234,Otros actos contra el sistema de justicia,8061,0.0197,Obstrucción de la justicia
413,Abandono de destino,808,0.0054,Actos contrarios al derecho laboral,8082,0.0033,Violaciones del derecho laboral individual,7033,0.0018,Abuso de funciones,8062,0.0017,Incumplimiento de órdenes judiciales,2022,0.0014,Privación de libertad,20229,0.0013,Otras formas de privación de libertad,20329,0.0012,Otras formas de trabajo forzoso,8059,0.0012,Otros actos ilícitos relacionados con la migración,2062,0.0011,Negligencia profesional,2032,0.0011,Trabajo forzoso
414,"Abusos contra particulares Arts. 255, 256, 257, 258 y 259",7033,0.1416,Abuso de funciones,2119,0.139,Otras transgresiones contra las personas,211,0.0922,Transgresiones contra las personas,219,0.0856,Otros actos que causan daños o que tienen la intención de causar daños a las personas,302,0.0706,Explotación sexual,20819,0.0635,Otras formas de hostigamiento,11015,0.0449,Crímenes de lesa humanidad,8029,0.0428,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8082,0.0318,Violaciones del derecho laboral individual,809,0.0158,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado"
415,Negociación incompatible,7032,0.0188,Malversación o peculado,8081,0.018,Violaciones del derecho laboral colectivo,7034,0.0077,Tráfico de influencias,70312,0.0069,Soborno pasivo,808,0.0067,Actos contrarios al derecho laboral,7031,0.0067,Soborno,8082,0.0059,Violaciones del derecho laboral individual,7039,0.0056,Otros actos de corrupción,704,0.0055,Actos relacionados con el producto del delito,70311,0.005,Soborno activo
416,Tráfico de influencias,7034,0.7657,Tráfico de influencias,70311,0.0161,Soborno activo,7031,0.015,Soborno,70312,0.0122,Soborno pasivo,7032,0.0117,Malversación o peculado,7033,0.011,Abuso de funciones,709,0.011,"Otros actos que conllevan fraude, engaño o corrupción",8071,0.01,Actos encaminados a influir indebidamente en los votantes en elecciones,7039,0.0096,Otros actos de corrupción,704,0.0052,Actos relacionados con el producto del delito
417,Exacciones ilegales cometidas por funcionario público,703,0.2173,Corrupción,7031,0.1995,Soborno,7032,0.1475,Malversación o peculado,7033,0.1425,Abuso de funciones,7035,0.1357,Enriquecimiento ilícito,70311,0.1224,Soborno activo,804,0.1159,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,70312,0.1002,Soborno pasivo,7034,0.0835,Tráfico de influencias,8041,0.0761,Actos contrarios a las disposiciones relativas a los ingresos públicos
418,Enriquecimiento ilícito,7035,0.8938,Enriquecimiento ilícito,703,0.0151,Corrupción,7049,0.0136,Otros actos relacionados con el producto del delito,7034,0.0107,Tráfico de influencias,8041,0.0102,Actos contrarios a las disposiciones relativas a los ingresos públicos,7031,0.0096,Soborno,704,0.0082,Actos relacionados con el producto del delito,70311,0.0081,Soborno activo,70312,0.0077,Soborno pasivo,7039,0.0072,Otros actos de corrupción
419,Fraudes al Fisco y organismos del Estado,70111,0.7122,Fraude financiero contra el Estado,7019,0.6809,Otros actos de fraude,701,0.659,Fraude,7031,0.507,Soborno,7032,0.4911,Malversación o peculado,7011,0.489,Fraude financiero,7033,0.4686,Abuso de funciones,709,0.4618,"Otros actos que conllevan fraude, engaño o corrupción",703,0.4615,Corrupción,70112,0.4262,Fraude financiero contra personas naturales o jurídicas
420,Abusos contra particulares,211,0.2456,Transgresiones contra las personas,219,0.1893,Otros actos que causan daños o que tienen la intención de causar daños a las personas,204,0.1443,Trata de personas,7033,0.128,Abuso de funciones,2061,0.1048,Negligencia en situaciones de personas bajo cuidado,302,0.1017,Explotación sexual,20619,0.089,Otras formas de negligencia en situaciones de personas bajo cuidado,2101,0.0533,Discriminación de personas,20612,0.0516,Negligencia en situaciones de otras personas dependientes bajo cuidado,2109,0.0501,Otras formas de discriminación
421,Otros abusos contra particulares,7033,0.1797,Abuso de funciones,211,0.066,Transgresiones contra las personas,8049,0.0657,Otros actos contra la administración pública o contra disposiciones regulatorias,809,0.0459,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",8082,0.0286,Violaciones del derecho laboral individual,8069,0.0268,Otros actos contra el sistema de justicia,8029,0.022,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,808,0.0208,Actos contrarios al derecho laboral,8019,0.0181,Otros actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,2101,0.0126,Discriminación de personas
422,Soborno de funcionario público extranjero. Persona natural,7031,0.9119,Soborno,70311,0.9074,Soborno activo,70312,0.9029,Soborno pasivo,703,0.6345,Corrupción,7034,0.2395,Tráfico de influencias,7039,0.2119,Otros actos de corrupción,7049,0.1629,Otros actos relacionados con el producto del delito,7033,0.1328,Abuso de funciones,709,0.0957,"Otros actos que conllevan fraude, engaño o corrupción",704,0.0898,Actos relacionados con el producto del delito
423,"Soborno, artículo 250. Persona jurídica",7031,0.679,Soborno,70311,0.5153,Soborno activo,70312,0.4685,Soborno pasivo,703,0.0811,Corrupción,7034,0.0121,Tráfico de influencias,704,0.0114,Actos relacionados con el producto del delito,7033,0.0109,Abuso de funciones,7039,0.0107,Otros actos de corrupción,804,0.0079,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,7032,0.0062,Malversación o peculado
424,Soborno de funcionario público extranjero. Persona jurídica,70312,0.9647,Soborno pasivo,7031,0.9596,Soborno,70311,0.9574,Soborno activo,703,0.776,Corrupción,7039,0.3487,Otros actos de corrupción,7034,0.3448,Tráfico de influencias,709,0.206,"Otros actos que conllevan fraude, engaño o corrupción",7033,0.1369,Abuso de funciones,704,0.108,Actos relacionados con el producto del delito,2051,0.1062,Extorsión o chantaje
425,Negociación incompatible por persona jurídica,704,0.0322,Actos relacionados con el producto del delito,709,0.0185,"Otros actos que conllevan fraude, engaño o corrupción",70112,0.0182,Fraude financiero contra personas naturales o jurídicas,7033,0.018,Abuso de funciones,8081,0.0156,Violaciones del derecho laboral colectivo,7032,0.0149,Malversación o peculado,804,0.0148,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,7031,0.0121,Soborno,8042,0.011,Actos contrarios a disposiciones comerciales o financieras,8082,0.01,Violaciones del derecho laboral individual
426,Negociación incompatible de particulares,7039,0.0225,Otros actos de corrupción,7033,0.015,Abuso de funciones,704,0.0134,Actos relacionados con el producto del delito,5023,0.013,Hurto de bienes comerciales,8081,0.0118,Violaciones del derecho laboral colectivo,509,0.0106,Otros actos contra la propiedad solamente,5043,0.0092,Daños a bienes comerciales,8042,0.0084,Actos contrarios a disposiciones comerciales o financieras,8082,0.0067,Violaciones del derecho laboral individual,502,0.0057,Hurto
429,Uso de información privilegiada,8045,0.2903,Manipulación del mercado o utilización indebida de información privilegiada,7031,0.0047,Soborno,903,0.0038,Actos contra sistemas informáticos,7032,0.0028,Malversación o peculado,904,0.0023,Actos contra la seguridad del Estado,2022,0.0021,Privación de libertad,7033,0.0021,Abuso de funciones,7034,0.0018,Tráfico de influencias,70311,0.0017,Soborno activo,9039,0.0017,Otros actos contra sistemas informáticos
499,Otros delitos cometidos por empleados públicos en el desempeño de sus cargos,7033,0.7983,Abuso de funciones,7032,0.7457,Malversación o peculado,808,0.5668,Actos contrarios al derecho laboral,8082,0.5066,Violaciones del derecho laboral individual,804,0.4738,Actos contrarios a las disposiciones relativas a los ingresos públicos u otras disposiciones regulatorias,7039,0.4656,Otros actos de corrupción,703,0.4283,Corrupción,902,0.41,Actos contra la salud y la seguridad,709,0.397,"Otros actos que conllevan fraude, engaño o corrupción",7031,0.3869,Soborno
501,Desórdenes públicos,8012,0.8084,Actos relacionados con las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público,8011,0.6137,Delitos relacionados con la alteración violenta del orden público,8062,0.3803,Incumplimiento de órdenes judiciales,8019,0.3657,Otros actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,809,0.2673,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",801,0.2613,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,8049,0.2004,Otros actos contra la administración pública o contra disposiciones regulatorias,8063,0.1976,Intención delictiva,8029,0.1783,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,9059,0.1725,Otros actos relacionados con grupos delictivos organizados
502,Obstrucción a la investigación,8061,0.1035,Obstrucción de la justicia,7049,0.047,Otros actos relacionados con el producto del delito,704,0.0244,Actos relacionados con el producto del delito,8064,0.0146,Conspiración,8062,0.0145,Incumplimiento de órdenes judiciales,8063,0.0127,Intención delictiva,702,0.0127,Falsificación,8069,0.0078,Otros actos contra el sistema de justicia,703,0.0074,Corrupción,7034,0.0058,Tráfico de influencias
503,Rotura de sellos,809,0.2387,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",8062,0.2315,Incumplimiento de órdenes judiciales,8019,0.2314,Otros actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,8049,0.1743,Otros actos contra la administración pública o contra disposiciones regulatorias,8061,0.1641,Obstrucción de la justicia,803,0.1543,Actos relacionados con la libertad de expresión o el control de la expresión,806,0.1319,Actos contra el sistema de justicia,8011,0.1273,Delitos relacionados con la alteración violenta del orden público,8069,0.1112,Otros actos contra el sistema de justicia,8063,0.0943,Intención delictiva
